Observation, Year, Month, Day, Date, Latitude, Longitude, Zonal Winds, Meridional Winds, Humidity, Air Temp, Sea Surface Temp
140711,94,6,23,940623,-4.98,-95.01,-4.7,2.9,77.4,23.45,23.16
140712,94,6,24,940624,-5,-95.02,-5.2,2.4,80.6,23.22,23.16
140713,94,6,25,940625,-4.99,-95.01,-5.3,2.4,83.1,23.34,23.09
140714,94,6,26,940626,-4.99,-95.01,-4.3,2.5,84.4,23.06,23.14
140715,94,6,27,940627,-5,-95.01,-3.5,3,84.9,22.67,23.25
140716,94,6,28,940628,-5,-95.01,-4.2,3.2,83.3,23.06,23.18
140717,94,6,29,940629,-4.99,-95.01,-5,3.6,84,23.26,23.15
140718,94,6,30,940630,-4.99,-95.01,-5.7,3.5,86.8,22.99,23.09
140719,94,7,1,940701,-4.99,-95.01,-5.6,3.5,82.6,22.87,22.98
140720,94,7,2,940702,-4.99,-95.02,-6.2,1.6,85.8,22.44,22.88
140721,94,7,3,940703,-4.99,-95.02,-4.8,2.3,84.7,22.75,22.88
140722,94,7,4,940704,-5,-95.01,-5.1,3.7,79,23.1,22.92
140723,94,7,5,940705,-4.99,-95.02,-5.2,2.8,78.3,23.34,23.04
140724,94,7,6,940706,-5,-95.01,-4.6,0.6,74.4,23.22,23.06
140725,94,7,7,940707,-5,-95.01,-2.5,1.2,83,22.48,23
140726,94,7,8,940708,-4.99,-95,-3.9,2.7,83.8,22.99,22.88
140727,94,7,9,940709,-4.99,-95.01,-5.1,3.8,84.7,.,.
140728,94,7,10,940710,-4.99,-95.01,-6.1,3.5,79.5,23.26,22.9
140729,94,7,11,940711,-4.99,-95.01,-6.9,3.2,80.7,23.3,23.17
140730,94,7,12,940712,-5,-95.01,-5.8,3.2,78.5,23.38,23.33
140731,94,7,13,940713,-4.98,-95.01,-5.8,3.2,76.5,23.22,23.22
140732,94,7,14,940714,-4.99,-95.01,-5.1,4,82,23.02,23.21
140733,94,7,15,940715,-4.99,-95.01,-5.1,2.5,80.5,22.99,23.23
140734,94,7,16,940716,-4.99,-95,-4.4,3.6,78.9,23.02,23.24
140735,94,7,17,940717,-4.99,-95.01,-3.9,4.5,81.1,23.1,23.27
140736,94,7,18,940718,-4.98,-95.01,-4.4,2.4,76.2,22.91,23.28
140737,94,7,19,940719,-5,-95.03,-5.3,2.3,79.2,22.87,23.28
140738,94,7,20,940720,-4.99,-95,-5.7,1.6,85.2,22.48,23.29
140739,94,7,21,940721,-4.99,-95.01,-6.1,3.5,78.4,23.02,23.31
140740,94,7,22,940722,-4.98,-95.02,-6.7,3.6,77.9,.,.
140741,94,7,23,940723,-4.99,-95.01,-6.5,3.6,81.6,.,.
140742,94,7,24,940724,-4.99,-95.01,-5.8,3.6,85.4,22.44,23.3
140743,94,7,25,940725,-4.99,-95,-4.9,4.3,76.6,23.14,23.33
140744,94,7,26,940726,-4.99,-95,-5,2.7,82,22.95,23.34
140745,94,7,27,940727,-4.99,-95,-5.2,5.1,81.6,23.06,23.28
140746,94,7,28,940728,-4.99,-95.01,-6.3,4.5,82.2,22.56,23.28
140747,94,7,29,940729,-4.98,-95.01,-6.8,4.5,78.7,22.64,23.24
140748,94,7,30,940730,-4.99,-95.02,-6.3,4.7,73.2,22.67,23.18
140749,94,7,31,940731,-4.98,-95,-7.5,4.9,77.4,22.32,23.1
140750,94,8,1,940801,-5,-95.02,-7.3,5.3,79.1,22.52,23.03
140751,94,8,2,940802,-4.99,-95,-7.3,4.1,79,22.36,22.97
140752,94,8,3,940803,-4.98,-95.01,-7.1,5.2,81.8,22.13,22.91
140753,94,8,4,940804,-4.98,-95.01,-6.2,5,80.1,22.13,22.89
140754,94,8,5,940805,-4.99,-95,-5.8,4.9,76.8,22.52,22.92
140755,94,8,6,940806,-4.99,-94.99,-5.1,5.7,82.8,22.17,22.89
140756,94,8,7,940807,-4.98,-95,-6.2,5.4,80.2,22.21,22.82
140757,94,8,8,940808,-4.98,-95.02,-6.9,4.6,79.5,21.86,22.74
140758,94,8,9,940809,-4.99,-95.01,-6.4,3.8,80.7,21.66,22.72
140759,94,8,10,940810,-4.99,-95.01,-5.6,3.9,82.6,21.47,22.84
140760,94,8,11,940811,-4.98,-95.01,-5.2,4.2,79.4,21.7,22.84
140761,94,8,12,940812,-4.99,-95,-5.7,4.5,77.7,21.97,22.8
140762,94,8,13,940813,-4.99,-95,-6.5,3.3,82.5,21.66,22.74
140763,94,8,14,940814,-4.98,-95,-6.2,3.4,82.4,21.7,22.53
140764,94,8,15,940815,-4.99,-95.01,-6,3.9,80.1,21.58,22.29
140765,94,8,16,940816,-4.98,-95.01,-6.7,3.8,78.5,21.58,22.27
140766,94,8,17,940817,-4.99,-95.01,-6,3.3,76.2,21.43,21.86
140767,94,8,18,940818,-4.99,-95,-5.2,4.6,78,21.54,21.65
140768,94,8,19,940819,-4.98,-94.99,-5.8,4.1,81.1,21.15,21.96
140769,94,8,20,940820,-4.99,-95.01,-4.6,3.4,75.4,21.62,22.21
140770,94,8,21,940821,-4.98,-95.01,-5.2,4.2,80.3,21.15,22.08
140771,94,8,22,940822,-4.99,-95.01,-5.6,3.6,78.8,21.62,22.07
140772,94,8,23,940823,-4.99,-95.01,-5.5,3.5,78.9,21.66,21.93
140773,94,8,24,940824,-4.98,-95.01,-4.9,3.6,78.6,21.43,21.68
140774,94,8,25,940825,-4.99,-95.01,-5,3.6,81.3,21,21.45
140775,94,8,26,940826,-4.99,-95.01,-4.5,3.6,77.3,21.19,21.06
140776,94,8,27,940827,-4.99,-95.01,-4,3.7,82.1,21.12,20.8
140777,94,8,28,940828,-4.99,-95.01,-2.8,4,82.5,21.08,20.81
140778,94,8,29,940829,-4.99,-95.01,-4.5,3.8,84.1,20.73,20.73
140779,94,8,30,940830,-4.99,-95.01,-5.1,4,83.2,21,20.91
140780,94,8,31,940831,-4.99,-95,-5.6,3.4,83.1,21.12,21.08
140781,94,9,1,940901,-4.99,-95.01,-5.4,3.2,87.3,20.65,20.88
140782,94,9,2,940902,-4.99,-94.99,-4.8,3.2,89.5,20.61,20.72
140783,94,9,3,940903,-4.99,-95.01,-4,4.1,87.2,20.84,20.83
140784,94,9,4,940904,-4.99,-95.01,-4.8,3.1,80.3,20.73,20.84
140785,94,9,5,940905,-4.99,-95.01,-4.5,2,81.7,20.76,20.86
140786,94,9,6,940906,-4.99,-95,-3.5,2.9,80.8,21,20.9
140787,94,9,7,940907,-4.97,-95,-3.5,4.2,82.8,21.15,20.99
140788,94,9,8,940908,-4.98,-95,-3.5,5,82.8,20.92,21
140789,94,9,9,940909,-4.99,-95,-4.4,3.6,77.1,21.23,21.03
140790,94,9,10,940910,-5.01,-95.01,-4.3,3.6,76.7,21.23,21.06
140791,94,9,11,940911,-4.99,-94.99,-4.3,4,81.1,21.08,21.08
140792,94,9,12,940912,-4.99,-95,-5.2,3.7,81.4,21.39,21.25
140793,94,9,13,940913,-4.99,-95.01,-5.7,3.7,77.7,21.43,21.29
140794,94,9,14,940914,-4.99,-95.01,-3.9,3.6,76.9,21.5,21.31
140795,94,9,15,940915,-5,-95,-4.1,3.7,85.2,21.04,21.35
140796,94,9,16,940916,-4.99,-95,-3.4,3.8,83.9,21.04,21.46
140797,94,9,17,940917,-4.99,-95.01,-2.9,4.2,81.6,21.08,21.52
140798,94,9,18,940918,-5,-95.02,-3.2,3.8,74.5,21.27,21.58
140799,94,9,19,940919,-4.99,-94.99,-3.7,3.4,80.4,21.27,21.63
140800,94,9,20,940920,-4.99,-95.01,-4.1,3.2,87.4,21.04,21.62
140801,94,9,21,940921,-4.99,-95.01,-4,3.4,83.5,21.27,21.62
140802,94,9,22,940922,-4.99,-95.01,-3.8,4.8,75.3,21.58,21.58
140803,94,9,23,940923,-4.99,-95.01,-4.4,3.9,76.2,21.62,21.72
140804,94,9,24,940924,-4.99,-95.01,-4.3,3.6,76.4,21.7,21.77
140805,94,9,25,940925,-4.99,-95.01,-3.8,3.5,80,21.23,21.81
140806,94,9,26,940926,-4.99,-95.01,-3.1,3.7,79.1,21.31,22
140807,94,9,27,940927,-4.99,-94.98,-2.8,4.1,70.9,21.78,21.94
140808,94,9,28,940928,-4.99,-94.99,-3.4,3,74.4,21.66,21.85
140809,94,9,29,940929,-5,-95.01,-4.9,2.5,80.9,21.78,21.87
140810,94,9,30,940930,-4.99,-95.01,-4.4,3.9,85.5,21.31,21.85
140811,94,10,1,941001,-4.99,-95,-5.4,4,83.7,21.08,21.87
140812,94,10,2,941002,-4.99,-95,-5,4.8,78.2,21.62,21.83
140813,94,10,3,941003,-4.99,-95.01,-5.5,3.5,83,21.19,21.81
140814,94,10,4,941004,-4.99,-95.01,-4.2,4.4,81.4,21.5,21.87
140815,94,10,5,941005,-4.99,-95.01,-4.6,4.2,78.1,21.58,21.93
140816,94,10,6,941006,-4.99,-94.99,-5.2,3.3,75.1,21.58,21.92
140817,94,10,7,941007,-4.99,-95,-3.4,3,77.4,21.58,21.93
140818,94,10,8,941008,-4.99,-95,-4,4.4,73.9,21.74,21.93
140819,94,10,9,941009,-4.99,-95.01,-5.3,3.7,77.9,21.15,21.9
140820,94,10,10,941010,-4.99,-95,-4.5,4.2,73.1,21.78,21.93
140821,94,10,11,941011,-4.99,-95.01,-3.8,3.3,79.8,21.62,22.16
140822,94,10,12,941012,-4.99,-95.01,-5,3,84.6,21.7,22.11
140823,94,10,13,941013,-4.99,-95,-5.1,2.8,85.4,21.43,22.15
140824,94,10,14,941014,-4.99,-95,-4.2,3.3,86,21.23,22.26
140825,94,10,15,941015,-4.99,-95,-4.8,3.9,80.7,21.66,22.18
140826,94,10,16,941016,-5,-95.01,-4.8,4.9,80.3,21.47,22.22
140827,94,10,17,941017,-4.99,-95,-4.8,5.2,78.1,21.54,22.04
140828,94,10,18,941018,-4.99,-95.01,-4.5,4.5,77.4,21.7,22.02
140829,94,10,19,941019,-4.99,-95.01,-5.5,3.3,76.9,21.7,21.95
140830,94,10,20,941020,-5,-95.01,-5.1,3.3,78.7,21.5,21.73
140831,94,10,21,941021,-4.99,-95.01,-4.8,3.5,77.4,21.58,21.62
140832,94,10,22,941022,-4.98,-95,-4.9,3.5,75.1,21.74,21.76
140833,94,10,23,941023,-4.99,-95.01,-4.2,2.4,73.5,21.82,21.9
140834,94,10,24,941024,-4.99,-95,-3.6,4.1,77.9,21.82,21.88
140835,94,10,25,941025,-4.99,-95,-4.1,3.9,79.1,21.82,22.09
140836,94,10,26,941026,-4.99,-95,-5,2.1,75.4,22.05,22.22
140837,94,10,27,941027,-4.99,-95,-4.6,2.8,73,22.13,22.11
140838,94,10,28,941028,-4.98,-95,-4,4.3,72.9,22.05,22.11
140839,94,10,29,941029,-4.99,-95.01,-5.1,4.2,78.4,21.35,22.21
140840,94,10,30,941030,-4.98,-95.01,-5.6,4.1,76.8,22.05,22.24
140841,94,10,31,941031,-4.99,-95.01,-5.1,4.8,81.1,21.7,22.27
140842,94,11,1,941101,-4.99,-95,-3.9,5.1,77.9,21.54,22.28
140843,94,11,2,941102,-4.99,-95,-4.4,3.3,79.6,21.47,22.28
140844,94,11,3,941103,-5,-95.01,-4.5,3.2,77.6,21.89,22.43
140845,94,11,4,941104,-4.99,-95.01,-4.5,3.8,76.9,22.25,22.47
140846,94,11,5,941105,-4.99,-95.01,-3.7,4.2,77.4,22.21,22.49
140847,94,11,6,941106,-4.99,-95.01,-5.2,3.6,78.2,21.7,22.51
140848,94,11,7,941107,-4.99,-95.01,-5,3.9,80.7,21.66,22.52
140849,94,11,8,941108,-4.99,-94.99,-5.3,3.8,74.7,22.36,22.57
140850,94,11,9,941109,-4.99,-95.01,-4.8,3.8,75.8,22.32,22.66
140851,94,11,10,941110,-4.99,-95.02,-4.4,4.1,81.5,22.17,22.78
140852,94,11,11,941111,-4.99,-95.01,-5.4,3.7,86.8,21.82,22.87
140853,94,11,12,941112,-4.99,-95.01,-5.3,2,81.3,22.13,22.91
140854,94,11,13,941113,-4.99,-95.01,-4.1,3.8,86.1,21.74,22.97
140855,94,11,14,941114,-4.98,-95.02,-3.9,5.8,80.6,22.44,22.98
140856,94,11,15,941115,-4.99,-95.01,-5.3,4.7,79.9,22.52,22.96
140857,94,11,16,941116,-4.99,-95.01,-5.2,2.8,80.4,22.25,22.97
140858,94,11,17,941117,-4.99,-95.01,-4.3,1.6,80.4,22.48,22.97
140859,94,11,18,941118,-4.99,-95.01,-3.2,4.1,79.4,22.64,23.09
140860,94,11,19,941119,-4.99,-95.01,-4.9,5.7,80.7,22.6,23.06
140861,94,11,20,941120,-4.98,-95.01,-4.6,5,73.1,22.67,23.02
140862,94,11,21,941121,-4.99,-95.01,-3.5,2.8,72.6,22.79,23.23
140863,94,11,22,941122,-5,-95,-4.1,1.8,73.2,22.79,23.23
140864,94,11,23,941123,-4.99,-95,-4.5,3.1,77.2,.,.
140865,94,11,24,941124,-4.99,-95.01,-5.1,4.1,73.6,23.1,23.27
140866,94,11,25,941125,-4.99,-95.01,-5.3,3.4,71.3,23.26,23.29
140867,94,11,26,941126,-4.99,-95,-3.8,3.5,75.1,22.87,23.37
140868,94,11,27,941127,-4.99,-95,-4.2,3.5,72.4,22.67,23.35
140869,94,11,28,941128,-4.99,-95.01,-4.3,3.4,75.5,22.79,23.41
140870,94,11,29,941129,-4.99,-95.02,-4.8,3.2,76.9,22.87,23.52
140871,94,11,30,941130,-4.99,-95.01,-4.3,4.3,79.5,23.02,23.57
140872,94,12,1,941201,-4.99,-95.01,-4.2,3.7,79.6,23.18,23.67
140873,94,12,2,941202,-4.99,-94.99,-4.4,3.6,78.3,23.18,23.67
140874,94,12,3,941203,-4.99,-95.01,-4.2,3.2,75.5,23.38,23.69
140875,94,12,4,941204,-4.99,-95.01,-3.9,4.2,74.2,23.41,23.7
140876,94,12,5,941205,-5,-95,-4.9,3.5,80.2,23.3,23.63
140877,94,12,6,941206,-4.99,-95,-4.2,5.5,81.1,23.34,23.62
140878,94,12,7,941207,-4.99,-95.01,-4.1,4.4,80.3,23.26,23.67
140879,94,12,8,941208,-4.99,-95,-4.3,4,76.7,23.3,23.65
140880,94,12,9,941209,-4.99,-95,-3.9,2.6,70.4,23.53,23.73
140881,94,12,10,941210,-5,-95.01,-4.1,3.7,80.2,23.45,23.85
140882,94,12,11,941211,-4.99,-95.01,-4.4,4.2,84.4,23.61,23.91
140883,94,12,12,941212,-4.98,-95.01,-5.1,4.1,79.7,23.73,23.94
140884,94,12,13,941213,-5,-95.02,-4.4,3.2,73.4,23.84,23.96
140885,94,12,14,941214,-4.99,-95.01,-3.7,3.8,79.6,23.57,23.97
140886,94,12,15,941215,-4.99,-95.01,-4.4,4.1,82.2,23.53,24.06
140887,94,12,16,941216,-4.99,-95.01,-3.9,4.5,82,23.49,24.13
140888,94,12,17,941217,-4.99,-95.01,-4.7,4.2,77.6,23.77,24.18
140889,94,12,18,941218,-4.99,-95.01,-3.4,5,80.8,23.77,24.22
140890,94,12,19,941219,-5,-95.01,-4.2,4.6,78.5,23.92,24.24
140891,94,12,20,941220,-5,-95.02,-5,4,77.1,23.88,24.25
140892,94,12,21,941221,-4.99,-95.01,-4.7,3.5,75.8,24.15,24.3
140893,94,12,22,941222,-4.99,-95.01,-3.8,5,82.3,23.84,24.34
140894,94,12,23,941223,-4.99,-95.01,-3,5.1,81,23.88,24.36
140895,94,12,24,941224,-4.99,-95.01,-2.1,5.5,76.1,23.96,24.34
140896,94,12,25,941225,-4.98,-95.02,-2.5,4.5,73.3,23.96,24.41
140897,94,12,26,941226,-4.98,-95,-2.2,3.8,75.1,23.88,24.48
140898,94,12,27,941227,-4.99,-95,-1.7,1.8,72.2,24,24.72
140899,94,12,28,941228,-4.99,-95.01,-2.6,1.2,78.4,24.31,24.97
140900,94,12,29,941229,-4.99,-95,-3.2,2.9,83.3,24.51,24.85
140901,94,12,30,941230,-4.97,-95,-3.8,5.1,83.1,24.43,24.8
140902,94,12,31,941231,-4.99,-95.01,-3.5,3.9,78.5,24.47,24.93
140903,95,1,1,950101,-4.99,-95.01,-4.6,3.4,83.4,24.62,24.87
140904,95,1,2,950102,-4.99,-95.01,-4.7,5,84.7,24.7,24.84
140905,95,1,3,950103,-4.99,-95.02,-4.1,4.5,83.6,24.7,24.83
140906,95,1,4,950104,-4.99,-95.01,-2.8,4.2,81.1,24.7,24.85
140907,95,1,5,950105,-4.99,-95,-2.6,4.7,79.8,24.78,24.95
140908,95,1,6,950106,-4.99,-95.01,-3.7,5.7,82.7,24.82,24.95
140909,95,1,7,950107,-4.99,-95.01,-4.6,4.6,83.8,24.74,24.89
140910,95,1,8,950108,-4.98,-95,-4.4,4.7,83.4,24.97,24.87
140911,95,1,9,950109,-4.98,-95.01,-4.3,4.3,81.6,24.93,24.93
140912,95,1,10,950110,-4.99,-95.01,-5.3,4.3,79.1,24.78,24.99
140913,95,1,11,950111,-4.98,-95,-4.6,5.2,80.8,.,.
140914,95,1,12,950112,-4.99,-95,-3.7,5.7,82,24.74,25.01
140915,95,1,13,950113,-4.99,-95.01,-3.1,4.8,85.6,24.23,25.08
140916,95,1,14,950114,-4.99,-95.01,-3.2,4.7,81,24.78,25.11
140917,95,1,15,950115,-4.99,-95.01,-3.9,3.2,80.2,24.78,25.21
140918,95,1,16,950116,-4.99,-95,-4.7,3.3,83.7,25.01,25.23
140919,95,1,17,950117,-4.99,-95.01,-4.5,4.3,83.1,25.05,25.24
140920,95,1,18,950118,-4.99,-95,-4.2,5.2,83.8,25.17,25.3
140921,95,1,19,950119,-4.99,-95.01,-4.2,5.3,82.6,25.21,25.74
140922,95,1,20,950120,-4.99,-95.01,-3.6,4.1,82,25.25,25.93
140923,95,1,21,950121,-4.99,-95.02,-4.1,4.2,79.1,25.32,25.92
140924,95,1,22,950122,-4.99,-95.02,-4,2.7,79.2,25.44,26.18
140925,95,1,23,950123,-4.98,-95.01,-3.7,3.5,83.8,25.6,26.34
140926,95,1,24,950124,-4.99,-94.99,-3.7,4.9,87.1,25.95,26.42
140927,95,1,25,950125,-4.98,-94.99,-4.2,5.5,86.8,25.99,26.38
140928,95,1,26,950126,-4.99,-95.01,-2.7,6,84.8,25.83,26.37
140929,95,1,27,950127,-4.99,-95.01,-2.6,3.4,81.5,25.83,26.41
140930,95,1,28,950128,-4.99,-95.01,-3.3,1.8,86.1,26.03,26.56
140931,95,1,29,950129,-5.01,-95.01,-4,4.2,88.3,26.18,26.7
140932,95,1,30,950130,-5.03,-95.02,-3.8,6.2,85.3,26.22,26.68
140933,95,1,31,950131,-4.99,-95.02,-3,4.9,80.2,25.83,26.62
140934,95,2,1,950201,-4.99,-95.01,-3,3.3,79.8,25.79,26.42
140935,95,2,2,950202,-4.99,-95.01,-3.6,3.9,83.8,25.87,26.4
140936,95,2,3,950203,-4.99,-95.01,-3.7,4.9,85.3,26.18,26.6
140937,95,2,4,950204,-4.99,-95.02,-4,5.5,85.6,26.14,26.62
140938,95,2,5,950205,-4.99,-95.01,-2.6,2.3,92.4,25.25,26.45
140939,95,2,6,950206,-4.99,-95.02,-4.1,2,90.9,25.83,26.64
140940,95,2,7,950207,-4.99,-95,-1.3,0.8,89.6,26.38,26.93
140941,95,2,8,950208,-4.99,-95.01,-3.7,2.9,90.4,26.14,26.9
140942,95,2,9,950209,-4.99,-95,-5,4.1,89.8,26.57,26.91
140943,95,2,10,950210,-4.99,-95.01,-5.6,5.2,88.8,26.42,26.76
140944,95,2,11,950211,-4.99,-95.01,-4.5,4.9,85,26.38,26.94
140945,95,2,12,950212,-4.99,-95.01,-3.3,1.1,88.7,26.03,27.31
140946,95,2,13,950213,-4.99,-95.01,-4.9,4,85.8,26.73,27.34
140947,95,2,14,950214,-4.99,-95,-5,4.4,85.7,26.53,27.29
140948,95,2,15,950215,-4.99,-95.01,-4.4,7,81.4,26.73,27.18
140949,95,2,16,950216,-4.99,-95.02,-4.6,5.3,77.9,.,.
140950,95,2,17,950217,-5,-95,.,.,.,.,.
140951,95,2,18,950218,-5.03,-95.09,-4.8,4.1,76.2,.,.
140952,95,2,19,950219,-5.03,-95.09,-4.6,5.1,79.7,26.62,27.07
140953,95,2,20,950220,-5.03,-95.09,-4.4,5.3,81.2,26.62,27.02
140954,95,2,21,950221,-5.03,-95.09,-5,4.4,78.9,26.34,27.12
140955,95,2,22,950222,-5.03,-95.08,-5,3.1,76.2,26.9,27.21
140956,95,2,23,950223,-5.02,-95.09,-6.5,2.7,75.5,26.94,27.39
140957,95,2,24,950224,-5.02,-95.09,-5.5,3.6,78.2,26.9,27.4
140958,95,2,25,950225,-5.02,-95.09,-5.7,1.7,81.2,26.5,27.39
140959,95,2,26,950226,-5.03,-95.09,-3.8,-0.9,81.2,26.38,27.32
140960,95,2,27,950227,-5.03,-95.08,-4.2,-3.4,86.6,25.16,27.11
140961,95,2,28,950228,-5.02,-95.08,-3.1,-1.1,80.5,25.87,27.18
140962,95,3,1,950301,-5.03,-95.09,-5,0.6,78.9,26.46,27.3
140963,95,3,2,950302,-5.03,-95.09,-6.7,1.3,74.3,26.98,27.42
140964,95,3,3,950303,-5.03,-95.09,-6.6,1.9,73.9,27.06,27.38
140965,95,3,4,950304,-5.02,-95.09,-5.5,1.5,76.2,26.7,27.05
140966,95,3,5,950305,-5.03,-95.09,-5.7,2.8,75.9,26.74,26.63
140967,95,3,6,950306,-5.03,-95.08,-5.1,3.8,75.5,26.74,26.55
140968,95,3,7,950307,-5.02,-95.08,-4.7,3.9,75.9,26.7,26.61
140969,95,3,8,950308,-5.01,-95.08,-5.2,3.3,75.9,26.66,26.69
140970,95,3,9,950309,-5.03,-95.09,-2.9,1.6,77.8,26.22,26.59
140971,95,3,10,950310,-5.03,-95.08,-2.4,2,84.3,26.03,26.83
140972,95,3,11,950311,-5.03,-95.08,-3.6,2.9,81.2,26.54,26.85
140973,95,3,12,950312,-5.01,-95.09,-3.5,4.6,80.5,26.66,27.01
140974,95,3,13,950313,-5.03,-95.06,-2.8,6.1,78.2,26.54,27.19
140975,95,3,14,950314,-5.02,-95.08,-2.4,3.8,81.2,26.18,27.54
140976,95,3,15,950315,-5.03,-95.08,-4.7,2.9,77,26.86,27.86
140977,95,3,16,950316,-5.03,-95.08,-3.8,4.4,74.3,27.17,28.03
140978,95,3,17,950317,-5.02,-95.08,-5.3,3.6,71.6,27.02,27.66
140979,95,3,18,950318,-5.02,-95.09,-4.2,3.2,71.6,27.06,27.37
140980,95,3,19,950319,-5.03,-95.08,-2.4,3.8,73.2,27.1,27.56
140981,95,3,20,950320,-5.02,-95.08,-5.6,2.2,79.7,26.82,27.4
140982,95,3,21,950321,-5.02,-95.08,-5.3,2.3,80.5,26.38,27.06
140983,95,3,22,950322,-5.03,-95.08,-5,3.3,80.1,26.22,27
140984,95,3,23,950323,-5.02,-95.09,-5.2,2.3,80.8,26.18,27.1
140985,95,3,24,950324,-5.02,-95.08,-4.7,2.7,83.2,25.55,27.04
140986,95,3,25,950325,-5.03,-95.08,-5.9,1.4,82.4,26.07,27.12
140987,95,3,26,950326,-5.02,-95.08,-0.3,3.4,84.7,25.16,27.32
140988,95,3,27,950327,-5.02,-95.08,-1.8,-0.7,83.5,25.47,27.4
140989,95,3,28,950328,-5.02,-95.08,-5.3,0,77.8,26.82,27.39
140990,95,3,29,950329,-5.03,-95.09,-6.8,1.9,75.5,27.21,27.46
140991,95,3,30,950330,-5.02,-95.08,-5.8,3.2,69.7,27.13,27.45
140992,95,3,31,950331,-5.02,-95.09,-5.5,3.6,72.4,27.29,27.55
140993,95,4,1,950401,-5.02,-95.09,-3.4,4,73.2,27.1,27.71
140994,95,4,2,950402,-5.03,-95.09,-4.5,1.4,77.4,26.62,27.73
140995,95,4,3,950403,-5.03,-95.08,-4.9,2.5,75.5,27.02,27.84
140996,95,4,4,950404,-5.03,-95.08,-4,3.2,80.5,26.7,27.88
140997,95,4,5,950405,-5.03,-95.09,-2,4.6,75.5,27.37,27.95
140998,95,4,6,950406,-5.03,-95.08,-2.8,3,75.1,27.21,28.12
140999,95,4,7,950407,-5.03,-95.08,-3.9,3.4,80.8,26.5,28.08
141000,95,4,8,950408,-5.03,-95.09,-4.4,3,83.2,26.74,28.11
141001,95,4,9,950409,-5.03,-95.09,-4.7,2.5,83.5,26.54,28.09
141002,95,4,10,950410,-5.03,-95.09,-6.2,3.5,87,26.22,27.94
141003,95,4,11,950411,-5.03,-95.09,-6.2,2.2,83.5,26.78,27.83
141004,95,4,12,950412,-5.03,-95.08,-5.2,1.9,85.1,26.22,27.44
141005,95,4,13,950413,-5.02,-95.08,-5.3,1.3,81.6,26.66,27.4
141006,95,4,14,950414,-5.03,-95.08,-7.1,3.6,77.4,26.78,27.14
141007,95,4,15,950415,-5.03,-95.08,-4.6,2,75.1,26.58,26.6
141008,95,4,16,950416,-5.03,-95.08,-4,3.2,81.2,26.38,26.79
141009,95,4,17,950417,-5.03,-95.09,-5,2.9,77,26.9,26.79
141010,95,4,18,950418,-5.03,-95.08,-4.1,3.6,72.4,26.62,26.72
141011,95,4,19,950419,-5.03,-95.09,-2.9,1.6,67.8,26.3,26.81
141012,95,4,20,950420,-5.03,-95.09,-1.2,1.6,65.5,26.42,27.07
141013,95,4,21,950421,-5.03,-95.08,-5,1.9,74.3,26.66,27.02
141014,95,4,22,950422,-5.03,-95.09,-6.9,2.6,75.9,26.86,26.97
141015,95,4,23,950423,-5.03,-95.08,-6.7,2.7,69.7,26.66,26.85
141016,95,4,24,950424,-5.03,-95.09,-5.3,2.7,69.7,26.5,26.77
141017,95,4,25,950425,-5.03,-95.08,-4.2,2.8,72,26.34,26.69
141018,95,4,26,950426,-5.03,-95.09,-4.2,3.2,72,26.34,26.71
141019,95,4,27,950427,-5.03,-95.08,-5.5,2.8,73.5,26.26,26.67
141020,95,4,28,950428,-5.03,-95.08,-3.9,3.6,73.2,26.3,26.79
141021,95,4,29,950429,-5.03,-95.09,-4.2,3,77,26.54,26.76
141022,95,4,30,950430,-5.03,-95.09,-6,2.2,68.2,26.46,26.64
141023,95,5,1,950501,-5.03,-95.09,-5.5,1.5,72.8,26.18,26.56
141024,95,5,2,950502,-5.03,-95.09,-5.1,1.5,82.8,25.87,26.55
141025,95,5,3,950503,-5.02,-95.09,-5.1,2.7,84.7,25.87,26.54
141026,95,5,4,950504,-5.02,-95.09,-6.2,3.1,78.2,26.22,26.5
141027,95,5,5,950505,-5.03,-95.09,-4.1,3.4,72.4,26.22,26.62
141028,95,5,6,950506,-5.02,-95.09,-3,2,77.4,25.63,26.8
141029,95,5,7,950507,-5.02,-95.09,-3.5,1.2,78.9,25.71,26.72
141030,95,5,8,950508,-5.02,-95.1,-5.2,0.6,82.4,25.59,26.42
141031,95,5,9,950509,-5.02,-95.1,-6.1,2.7,77.4,25.83,26.07
141032,95,5,10,950510,-5.02,-95.1,-5.3,2.5,76.6,25.59,25.95
141033,95,5,11,950511,-5.02,-95.1,-4.8,4.1,78.9,25.75,25.79
141034,95,5,12,950512,-5.02,-95.1,-5.9,3.9,76.2,25.55,25.54
141035,95,5,13,950513,-5.02,-95.1,-4.5,1.4,80.8,25,24.96
141036,95,5,14,950514,-5.02,-95.1,-4.8,2,81.6,24.8,24.67
141037,95,5,15,950515,-5.03,-95.1,-4.7,2.5,83.9,24.64,24.63
141038,95,5,16,950516,-5.02,-95.1,-2.9,3.5,84.7,24.6,24.63
141039,95,5,17,950517,-5.02,-95.11,-3.1,2.2,85.8,24.25,24.82
141040,95,5,18,950518,-5.02,-95.1,-3.5,1.4,86.2,24.48,24.76
141041,95,5,19,950519,-5.02,-95.1,-5.3,2.3,87.4,24.52,24.58
141042,95,5,20,950520,-5.03,-95.1,-4.8,2.2,90.5,24.36,24.38
141043,95,5,21,950521,-5.02,-95.1,-3.2,1.8,88.9,24.44,24.27
